Žurnāls: ppo_trader_Realistic Mode, OP - 0.0001 (Overtrade)_ETH.log

Ierīce: cpu  |  AMP: False
Eksperiments: OP - 0.0001 (Overtrade)

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 772,429 sveces  |  2019-01-05 05:00:00 → 2026-05-13 02:40:00
Izmantojam     : 331,041 sveces  |  2023-03-20 14:35:00 → 2026-05-13 02:40:00
Apmācība (~2g) : 0..220,694  (2023-03-20 14:35:00 → 2025-04-24 23:05:00)
Tests  (~1g)   : 220,694..331,041  (2025-04-24 23:10:00 → 2026-05-13 02:40:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.0001  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.0001
Kontrolpunkti: checkpoints_Realistic Mode, OP - 0.0001 (Overtrade)_ETH/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    74,752   146    -0.00046  +0.0001  0.0006  1.231↓    0.0%  -2.057  1.00e-06  40.2%/19.7%/23.6%/16.4%
    75,264   147    -0.00043  -0.0008  0.0006  1.254↓    0.0%  -2.179  1.03e-06  41.4%/17.0%/26.4%/15.2%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0001 (Overtrade)_ETH\ckpt_step0075264.pth  [100% apmācības]

────────────────────────────────────────────────────────────────────────────────
  Vidējais ātrums: 590 soļi/sek
  Vidējā atlīdzība (pēdējie 10 atjauninājumi): -0.00043
  Galīgā entropija: 1.254  (sākums: 1.299)
────────────────────────────────────────────────────────────────────────────────

✓ Galīgais modelis saglabāts: ppo_trader_Realistic Mode, OP - 0.0001 (Overtrade)_ETH.pth

============================================================
11. SOLIS: Bektests (4 varianti)
============================================================

────────────────────────────────────────────────────────────  1. Komisija + slipāža          
  Bilance: $40.75 | Ienesīgums: -95.92% | MaxDD: 96.14% | Sharpe: -4.413 | Calmar: -0.998 | PF: 0.587 | Darījumi: 807 | Win%: 31.4%

────────────────────────────────────────────────────────────  2. Tikai komisija              
  Bilance: $682.97 | Ienesīgums: -31.70% | MaxDD: 51.39% | Sharpe: 0.085 | Calmar: -0.617 | PF: 1.003 | Darījumi: 806 | Win%: 47.3%

────────────────────────────────────────────────────────────  3. Tikai slipāža              
  Bilance: $77.77 | Ienesīgums: -92.22% | MaxDD: 92.86% | Sharpe: -3.697 | Calmar: -0.993 | PF: 0.632 | Darījumi: 807 | Win%: 34.1%

────────────────────────────────────────────────────────────  4. Bez izmaksām               
  Bilance: $1,301.55 | Ienesīgums: +30.15% | MaxDD: 36.69% | Sharpe: 0.806 | Calmar: 0.822 | PF: 1.078 | Darījumi: 806 | Win%: 52.5%


======================================================================
12. SOLIS: Rezultāti
======================================================================

  Metrika                     1. Komisija + slipāža            2. Tikai komisija                3. Tikai slipāža                4. Bez izmaksām               
  ──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
  Galīgā bilance                                      $40.75                         $682.97                          $77.77                       $1,301.55
  Ienesīgums                                         -95.92%                         -31.70%                         -92.22%                         +30.15%
  Maks. kritums                                       96.14%                          51.39%                          92.86%                          36.69%
  Sharpe (pēc darījumiem)                             -4.413                           0.085                          -3.697                           0.806
  Calmar koeficients                                  -0.998                          -0.617                          -0.993                           0.822
  Peļņas faktors                                       0.587                           1.003                           0.632                           1.078
  Vid. PnL / solis ($)                             -0.005098                        0.000091                       -0.005266                        0.002733
  Darījumi                                               807                             806                             807                             806
  Uzvaru īpatsvars                                     31.4%                           47.3%                           34.1%                           52.5%
  Vid. darījuma P&L                                  -0.246%                         +0.005%                         -0.206%                         +0.045%
  Vid. ilgums (h)                                        4.0                             4.1                             4.0                             4.1
  Vid. slip (ieeja+izeja)                            0.1760%                               —                         0.1760%                               —
  Vid. komisija                                      0.0800%                         0.0800%                               —                               —

  Zudumi no komisijām        : +61.86%
  Zudumi no slipāžas        : +122.38%
  Kopējie zudumi             : +126.08%

  Signāli (variants 1):
    HOLD  :   93,087  (84.4%)
    LONG  :   16,436  (14.9%)
    SHORT :      104  (0.1%)
    CLOSE :      718  (0.7%)

  Darījumi: LONG=738  SHORT=69

  ──────────────────────────────────────────────────────────
  TOP 5 IENESĪGĀKIE
  1. LONG  | 2025-05-08 07:40 → 2025-05-09 03:35 | 19h 55m | P&L: +126.57$ (+14.619%) | slip: 0.213%/0.096%
  2. SHORT | 2025-05-23 04:30 → 2025-05-24 00:15 | 19h 45m | P&L: +41.99$ (+5.947%) | slip: 0.062%/0.120%
  3. LONG  | 2025-05-09 03:45 → 2025-05-09 07:20 | 3h 35m | P&L: +29.10$ (+2.936%) | slip: 0.078%/0.222%
  4. LONG  | 2025-05-21 17:40 → 2025-05-22 04:00 | 10h 20m | P&L: +28.72$ (+4.122%) | slip: 0.535%/0.152%
  5. LONG  | 2025-05-18 21:15 → 2025-05-19 17:15 | 20h 0m | P&L: +28.66$ (+4.049%) | slip: 0.246%/0.174%

  ──────────────────────────────────────────────────────────
  TOP 5 ZAUDĪGĀKIE
  1. LONG  | 2025-05-09 08:55 → 2025-05-09 09:50 | 0h 55m | P&L: -41.59$ (-4.255%) | slip: 0.462%/0.418%
  2. LONG  | 2025-05-12 07:10 → 2025-05-13 05:40 | 22h 30m | P&L: -41.56$ (-4.975%) | slip: 0.426%/0.067%
  3. LONG  | 2025-11-03 09:00 → 2025-11-05 01:25 | 40h 25m | P&L: -33.31$ (-14.950%) | slip: 0.099%/0.274%
  4. LONG  | 2025-05-09 08:25 → 2025-05-09 08:45 | 0h 20m | P&L: -32.87$ (-3.238%) | slip: 0.814%/1.078%
  5. LONG  | 2025-05-30 07:05 → 2025-05-31 08:10 | 25h 5m | P&L: -30.73$ (-4.158%) | slip: 0.115%/0.035%

  ✓ Darījumu žurnāls: backtest_Realistic Mode, OP - 0.0001 (Overtrade)_ETH_trades.csv

──────────────────────────────────────────────────────────────────────
  ✓ Rezultāts pievienots: experiments.csv

======================================================================
GATAVS - versija Realistic Mode, OP - 0.0001 (Overtrade)  |  simbols: ETH  |  eksperiments: OP - 0.0001 (Overtrade)
======================================================================
