Žurnāls: ppo_trader_Realistic Mode, OP - 0.004 (Conservative)_XRP.log

Ierīce: cpu  |  AMP: False
Eksperiments: OP - 0.004 (Conservative)

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 772,455 sveces  |  2019-01-05 05:00:00 → 2026-05-13 04:50:00
Izmantojam     : 331,053 sveces  |  2023-03-20 15:45:00 → 2026-05-13 04:50:00
Apmācība (~2g) : 0..220,702  (2023-03-20 15:45:00 → 2025-04-25 00:55:00)
Tests  (~1g)   : 220,702..331,053  (2025-04-25 01:00:00 → 2026-05-13 04:50:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.004  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.004
Kontrolpunkti: checkpoints_Realistic Mode, OP - 0.004 (Conservative)_XRP/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    73,216   143    -0.00121  -0.0023  0.0009  0.865↓    0.1%  -1.043  1.31e-06  71.1%/13.9%/ 7.0%/ 8.0%
    73,728   144    -0.00117  +0.0031  0.0011  0.876↓    0.0%  -0.503  1.14e-06  69.7%/13.9%/ 9.0%/ 7.4%
    74,240   145    -0.00118  -0.0009  0.0010  0.898↓    0.3%  -1.920  1.03e-06  73.8%/12.5%/ 7.6%/ 6.1%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.004 (Conservative)_XRP\ckpt_step0074240.pth  [99% apmācības]
    74,752   146    -0.00113  +0.0015  0.0009  0.892↓    0.3%  -1.139  1.00e-06  69.9%/15.0%/ 8.2%/ 6.8%
    75,264   147    -0.00113  +0.0010  0.0008  0.878↓    0.0%  -1.490  1.03e-06  71.3%/12.9%/ 9.4%/ 6.4%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.004 (Conservative)_XRP\ckpt_step0075264.pth  [100% apmācības]

────────────────────────────────────────────────────────────────────────────────
  Vidējais ātrums: 531 soļi/sek
  Vidējā atlīdzība (pēdējie 10 atjauninājumi): -0.00113
  Galīgā entropija: 0.878  (sākums: 1.299)
────────────────────────────────────────────────────────────────────────────────

✓ Galīgais modelis saglabāts: ppo_trader_Realistic Mode, OP - 0.004 (Conservative)_XRP.pth

============================================================
11. SOLIS: Bektests (4 varianti)
============================================================

────────────────────────────────────────────────────────────  1. Komisija + slipāža          
  Bilance: $589.20 | Ienesīgums: -41.08% | MaxDD: 58.28% | Sharpe: 0.000 | Calmar: -0.705 | PF: 0.000 | Darījumi: 1 | Win%: 0.0%

────────────────────────────────────────────────────────────  2. Tikai komisija              
  Bilance: $626.01 | Ienesīgums: -37.40% | MaxDD: 58.28% | Sharpe: 0.000 | Calmar: -0.642 | PF: 0.000 | Darījumi: 1 | Win%: 0.0%

────────────────────────────────────────────────────────────  3. Tikai slipāža              
  Bilance: $589.83 | Ienesīgums: -41.02% | MaxDD: 58.28% | Sharpe: 0.000 | Calmar: -0.704 | PF: 0.000 | Darījumi: 1 | Win%: 0.0%

────────────────────────────────────────────────────────────  4. Bez izmaksām               
  Bilance: $626.66 | Ienesīgums: -37.33% | MaxDD: 58.28% | Sharpe: 0.000 | Calmar: -0.641 | PF: 0.000 | Darījumi: 1 | Win%: 0.0%


======================================================================
12. SOLIS: Rezultāti
======================================================================

  Metrika                     1. Komisija + slipāža            2. Tikai komisija                3. Tikai slipāža                4. Bez izmaksām               
  ──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
  Galīgā bilance                                     $589.20                         $626.01                         $589.83                         $626.66
  Ienesīgums                                         -41.08%                         -37.40%                         -41.02%                         -37.33%
  Maks. kritums                                       58.28%                          58.28%                          58.28%                          58.28%
  Sharpe (pēc darījumiem)                              0.000                           0.000                           0.000                           0.000
  Calmar koeficients                                  -0.705                          -0.642                          -0.704                          -0.641
  Peļņas faktors                                       0.000                           0.000                           0.000                           0.000
  Vid. PnL / solis ($)                             -0.003448                       -0.003386                       -0.003446                       -0.003383
  Darījumi                                                 1                               1                               1                               1
  Uzvaru īpatsvars                                      0.0%                            0.0%                            0.0%                            0.0%
  Vid. darījuma P&L                                 -39.238%                        -37.374%                        -39.198%                        -37.334%
  Vid. ilgums (h)                                     5142.8                          5142.8                          5142.8                          5142.8
  Vid. slip (ieeja+izeja)                            3.0188%                               —                         3.0188%                               —
  Vid. komisija                                      0.0800%                         0.0800%                               —                               —

  Zudumi no komisijām        : +0.07%
  Zudumi no slipāžas        : +3.68%
  Kopējie zudumi             : +3.75%

  Signāli (variants 1):
    HOLD  :  110,348  (100.0%)
    LONG  :        1  (0.0%)
    SHORT :        0  (0.0%)
    CLOSE :        0  (0.0%)

  Darījumi: LONG=1  SHORT=0

  ──────────────────────────────────────────────────────────
  TOP 5 IENESĪGĀKIE
  1. LONG  | 2025-10-10 21:50 → 2026-05-13 04:40 | 5142h 50m | P&L: -380.48$ (-39.238%) | slip: 2.992%/0.027%

  ──────────────────────────────────────────────────────────
  TOP 5 ZAUDĪGĀKIE
  1. LONG  | 2025-10-10 21:50 → 2026-05-13 04:40 | 5142h 50m | P&L: -380.48$ (-39.238%) | slip: 2.992%/0.027%

  ✓ Darījumu žurnāls: backtest_Realistic Mode, OP - 0.004 (Conservative)_XRP_trades.csv

──────────────────────────────────────────────────────────────────────
  ✓ Rezultāts pievienots: experiments.csv

======================================================================
GATAVS - versija Realistic Mode, OP - 0.004 (Conservative)  |  simbols: XRP  |  eksperiments: OP - 0.004 (Conservative)
======================================================================
