Žurnāls: ppo_trader_Realistic Mode, OP - 0.0008 (Active)_ETH.log

Ierīce: cpu  |  AMP: False
Eksperiments: OP - 0.0008 (Active)

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 772,429 sveces  |  2019-01-05 05:00:00 → 2026-05-13 02:40:00
Izmantojam     : 331,041 sveces  |  2023-03-20 14:35:00 → 2026-05-13 02:40:00
Apmācība (~2g) : 0..220,694  (2023-03-20 14:35:00 → 2025-04-24 23:05:00)
Tests  (~1g)   : 220,694..331,041  (2025-04-24 23:10:00 → 2026-05-13 02:40:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.0008  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.0008
Kontrolpunkti: checkpoints_Realistic Mode, OP - 0.0008 (Active)_ETH/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    63,488   124    -0.00072  +0.0029  0.0006  1.173↓    0.0%  -1.998  1.74e-05  48.4%/16.0%/19.3%/16.2%
    64,000   125    -0.00072  -0.0007  0.0006  1.171↓    0.0%  -1.331  1.60e-05  46.3%/16.4%/20.3%/17.0%
    64,512   126    -0.00074  -0.0007  0.0005  1.163↓    0.0%  -1.440  1.46e-05  48.0%/17.0%/19.1%/15.8%
    65,024   127    -0.00072  -0.0001  0.0006  1.186↓    0.0%  -1.820  1.33e-05  46.3%/16.0%/21.5%/16.2%
    65,536   128    -0.00072  -0.0001  0.0006  1.156↓    0.0%  -1.975  1.21e-05  48.8%/15.0%/20.5%/15.6%
    66,048   129    -0.00073  -0.0000  0.0006  1.203↓    0.0%  -0.410  1.09e-05  46.9%/14.8%/21.9%/16.4%
    66,560   130    -0.00075  +0.0002  0.0008  1.175↓    0.0%  -0.638  9.77e-06  51.0%/15.4%/18.2%/15.4%
    67,072   131    -0.00079  +0.0008  0.0007  1.226↓    0.0%  -0.617  8.72e-06  46.3%/16.8%/21.5%/15.4%
    67,584   132    -0.00083  +0.0001  0.0008  1.218↓    0.0%  -0.520  7.73e-06  41.4%/20.5%/22.7%/15.4%
    68,096   133    -0.00083  +0.0004  0.0007  1.208↓    0.0%  -0.958  6.81e-06  39.5%/17.4%/25.8%/17.4%
    68,608   134    -0.00082  +0.0011  0.0005  1.195↓    0.0%  -1.417  5.96e-06  47.9%/17.4%/18.6%/16.2%
    69,120   135    -0.00084  -0.0022  0.0006  1.166↓    0.1%  -0.472  5.17e-06  46.7%/16.8%/20.9%/15.6%
    69,632   136    -0.00083  -0.0002  0.0007  1.182↓    0.0%  -0.850  4.45e-06  47.1%/18.6%/18.4%/16.0%
    70,144   137    -0.00083  -0.0010  0.0006  1.184↓    0.0%  -1.571  3.79e-06  48.0%/15.0%/21.5%/15.4%
    70,656   138    -0.00082  +0.0018  0.0006  1.200↓    0.0%  -3.302  3.21e-06  45.5%/16.6%/22.1%/15.8%
    71,168   139    -0.00080  +0.0003  0.0006  1.191↓    0.0%  -4.661  2.69e-06  44.5%/18.9%/19.1%/17.4%
    71,680   140    -0.00079  +0.0005  0.0007  1.170↓    0.0%  -0.490  2.24e-06  47.9%/16.4%/20.5%/15.2%
    72,192   141    -0.00080  +0.0004  0.0008  1.212↓    0.0%  -2.475  1.86e-06  41.8%/22.1%/20.7%/15.4%
    72,704   142    -0.00076  -0.0002  0.0007  1.187↓    0.0%  -3.090  1.55e-06  50.6%/15.6%/21.7%/12.1%
    73,216   143    -0.00073  +0.0007  0.0006  1.183↓    0.0%  -2.544  1.31e-06  49.2%/16.4%/19.5%/14.8%
    73,728   144    -0.00073  -0.0001  0.0005  1.180↓    0.0%  -1.344  1.14e-06  45.7%/13.9%/24.2%/16.2%
    74,240   145    -0.00073  -0.0005  0.0007  1.216↓    0.0%  -1.545  1.03e-06  46.1%/17.0%/22.3%/14.6%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0008 (Active)_ETH\ckpt_step0074240.pth  [99% apmācības]
    74,752   146    -0.00069  -0.0003  0.0007  1.185↓    0.0%  -2.314  1.00e-06  47.3%/18.2%/20.3%/14.3%
